"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","coordinateUncertaintyInMeters","stateProvince","year","month","day","modified","license","identifiers","facts","relations","class","countryCode","country","rightsHolder","identifier","gbifID","occurrenceID","taxonID"
"1821543669","Capreolus capreolus (Linnaeus, 1758)",59.825661,17.666349,"cdround,gass84","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","none","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2019-05-30T00:57:51.563+0000","2019-02-10T02:03:24.014+0000",187,"none","HUMAN_OBSERVATION",5220126,1,44,359,731,5298,2440927,5220126,5220126,"Capreolus capreolus (Linnaeus, 1758)","Animalia","Chordata","Artiodactyla","Cervidae","Capreolus","Capreolus capreolus","Capreolus","capreolus","SPECIES","ACCEPTED",10,NA,2018,1,27,"2018-01-27T13:36:45.000+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","SE","Sweden","David van der Spoel","urn:lsid:artportalen.se:Sighting:69233368","1821543669","urn:lsid:artportalen.se:Sighting:69233368","urn:lsid:dyntaxa.se:Taxon:206045"
"1821546764","Mustela putorius Linnaeus, 1758",57.116121,15.374891,"gass84","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","none","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2019-05-30T00:57:53.118+0000","2019-02-10T02:03:25.653+0000",187,"none","HUMAN_OBSERVATION",5218911,1,44,359,732,5307,2433922,5218911,5218911,"Mustela putorius Linnaeus, 1758","Animalia","Chordata","Carnivora","Mustelidae","Mustela","Mustela putorius","Mustela","putorius","SPECIES","ACCEPTED",200,NA,2018,1,27,"2018-01-27T18:24:42.000+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","SE","Sweden","Mikael Persson","urn:lsid:artportalen.se:Sighting:69239537","1821546764","urn:lsid:artportalen.se:Sighting:69239537","urn:lsid:dyntaxa.se:Taxon:206032"
"1821564585","Lepus europaeus Pallas, 1778",57.786764,14.272918,"cdround,gass84","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","none","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2019-05-30T00:57:56.449+0000","2019-02-10T02:03:35.091+0000",187,"none","HUMAN_OBSERVATION",7952072,1,44,359,785,9379,2436691,7952072,7952072,"Lepus europaeus Pallas, 1778","Animalia","Chordata","Lagomorpha","Leporidae","Lepus","Lepus europaeus","Lepus","europaeus","SPECIES","ACCEPTED",10,NA,2018,1,27,"2018-01-28T15:21:55.000+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","SE","Sweden","Per Björkman","urn:lsid:artportalen.se:Sighting:69248775","1821564585","urn:lsid:artportalen.se:Sighting:69248775","urn:lsid:dyntaxa.se:Taxon:206003"
"1821586571","Sciurus vulgaris Linnaeus, 1758",67.850154,20.328848,"gass84","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","none","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2019-05-30T00:58:03.099+0000","2019-02-17T05:25:43.360+0000",187,"none","HUMAN_OBSERVATION",8211070,1,44,359,1459,9456,2437489,8211070,8211070,"Sciurus vulgaris Linnaeus, 1758","Animalia","Chordata","Rodentia","Sciuridae","Sciurus","Sciurus vulgaris","Sciurus","vulgaris","SPECIES","ACCEPTED",5,NA,2018,1,29,"2018-01-30T09:08:51.000+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","SE","Sweden","Jonas Tanhua","urn:lsid:artportalen.se:Sighting:69267519","1821586571","urn:lsid:artportalen.se:Sighting:69267519","urn:lsid:dyntaxa.se:Taxon:102606"
"1821598855","Lepus europaeus Pallas, 1778",59.82222,17.707169,"gass84","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","none","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2019-05-30T00:58:11.218+0000","2019-02-10T02:03:51.354+0000",187,"none","HUMAN_OBSERVATION",7952072,1,44,359,785,9379,2436691,7952072,7952072,"Lepus europaeus Pallas, 1778","Animalia","Chordata","Lagomorpha","Leporidae","Lepus","Lepus europaeus","Lepus","europaeus","SPECIES","ACCEPTED",10,NA,2018,1,31,"2018-01-31T09:53:23.000+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","SE","Sweden","Björn Lundgren","urn:lsid:artportalen.se:Sighting:69292347","1821598855","urn:lsid:artportalen.se:Sighting:69292347","urn:lsid:dyntaxa.se:Taxon:206003"
"1822440012","Apodemus sylvaticus (Linnaeus, 1758)",59.663287,6.375739,"cdround,gass84","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","none","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2019-06-11T05:00:26.395+0000","2019-03-21T22:16:40.575+0000",65,"none","HUMAN_OBSERVATION",2437760,1,44,359,1459,5510,2437754,2437760,2437760,"Apodemus sylvaticus (Linnaeus, 1758)","Animalia","Chordata","Rodentia","Muridae","Apodemus","Apodemus sylvaticus","Apodemus","sylvaticus","SPECIES","ACCEPTED",50,"Rogaland",2018,1,2,"2018-01-02T19:58:12.000+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","Mammalia","NO","Norway",NA,"urn:uuid:12d795aa-2b92-40e4-82db-3ce1cc337400","1822440012","urn:uuid:12d795aa-2b92-40e4-82db-3ce1cc337400",NA
"1822745010","Lepus timidus Linnaeus, 1758",58.837681,8.732182,"cdround,gass84","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","none","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2019-06-11T05:05:11.106+0000","2019-03-21T23:04:21.112+0000",65,"none","HUMAN_OBSERVATION",2436756,1,44,359,785,9379,2436691,2436756,2436756,"Lepus timidus Linnaeus, 1758","Animalia","Chordata","Lagomorpha","Leporidae","Lepus","Lepus timidus","Lepus","timidus","SPECIES","ACCEPTED",200,"Aust-Agder",2018,1,6,"2018-11-19T11:35:38.000+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","Mammalia","NO","Norway",NA,"urn:uuid:28ddf3e1-ed0a-4047-8e34-edb04418270a","1822745010","urn:uuid:28ddf3e1-ed0a-4047-8e34-edb04418270a",NA
"1823550692","Capreolus capreolus (Linnaeus, 1758)",60.809981,11.701446,"cdround,gass84","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","none","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2019-06-11T05:17:29.170+0000","2019-03-22T01:21:00.243+0000",65,"none","HUMAN_OBSERVATION",5220126,1,44,359,731,5298,2440927,5220126,5220126,"Capreolus capreolus (Linnaeus, 1758)","Animalia","Chordata","Artiodactyla","Cervidae","Capreolus","Capreolus capreolus","Capreolus","capreolus","SPECIES","ACCEPTED",250,"Hedmark",2018,1,26,"2018-01-26T18:53:30.000+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","Mammalia","NO","Norway",NA,"urn:uuid:6288ee22-6d70-4a30-897b-e802a5104e7e","1823550692","urn:uuid:6288ee22-6d70-4a30-897b-e802a5104e7e",NA
"1823631918","Lutra lutra (Linnaeus, 1758)",68.762164,14.704182,"cdround,gass84","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","none","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2019-06-11T05:18:44.681+0000","2019-03-22T01:38:41.421+0000",65,"none","HUMAN_OBSERVATION",2433753,1,44,359,732,5307,8226627,2433753,2433753,"Lutra lutra (Linnaeus, 1758)","Animalia","Chordata","Carnivora","Mustelidae","Lutra","Lutra lutra","Lutra","lutra","SPECIES","ACCEPTED",1000,"Nordland",2018,1,27,"2018-11-14T19:29:31.000+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","Mammalia","NO","Norway",NA,"urn:uuid:686ebed0-d290-4775-931a-beac01a8fa84","1823631918","urn:uuid:686ebed0-d290-4775-931a-beac01a8fa84",NA
"1823747673","Sciurus vulgaris Linnaeus, 1758",60.085943,10.078873,"cdround,gass84","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","none","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2019-06-11T05:20:32.324+0000","2019-03-22T01:57:31.420+0000",65,"none","HUMAN_OBSERVATION",8211070,1,44,359,1459,9456,2437489,8211070,8211070,"Sciurus vulgaris Linnaeus, 1758","Animalia","Chordata","Rodentia","Sciuridae","Sciurus","Sciurus vulgaris","Sciurus","vulgaris","SPECIES","ACCEPTED",50,"Buskerud",2018,1,6,"2018-01-07T01:56:59.000+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","Mammalia","NO","Norway",NA,"urn:uuid:70cf2f3e-b51d-45e7-95b9-a1e0cd09b2f1","1823747673","urn:uuid:70cf2f3e-b51d-45e7-95b9-a1e0cd09b2f1",NA
"1823786073","Phocoena phocoena (Linnaeus, 1758)",59.983908,5.933364,"cdround,gass84","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","none","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2019-06-11T05:21:07.824+0000","2019-03-22T01:59:09.315+0000",65,"none","HUMAN_OBSERVATION",2440669,1,44,359,733,9361,2440664,2440669,2440669,"Phocoena phocoena (Linnaeus, 1758)","Animalia","Chordata","Cetacea","Phocoenidae","Phocoena","Phocoena phocoena","Phocoena","phocoena","SPECIES","ACCEPTED",100,"Hordaland",2018,1,12,"2018-01-12T17:27:21.000+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","Mammalia","NO","Norway",NA,"urn:uuid:739bac71-5c94-415c-9532-6480919f5289","1823786073","urn:uuid:739bac71-5c94-415c-9532-6480919f5289",NA
"1824123736","Lepus timidus Linnaeus, 1758",63.24965,10.442538,"cdround,gass84","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","none","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2019-06-11T05:26:26.559+0000","2019-03-22T02:54:24.206+0000",65,"none","HUMAN_OBSERVATION",2436756,1,44,359,785,9379,2436691,2436756,2436756,"Lepus timidus Linnaeus, 1758","Animalia","Chordata","Lagomorpha","Leporidae","Lepus","Lepus timidus","Lepus","timidus","SPECIES","ACCEPTED",10,"Trøndelag",2018,1,9,"2018-11-19T09:15:05.000+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","Mammalia","NO","Norway",NA,"urn:uuid:8c07607f-739a-4c58-bcbd-8e1494815a13","1824123736","urn:uuid:8c07607f-739a-4c58-bcbd-8e1494815a13",NA
"1824557847","Alces alces (Linnaeus, 1758)",68.103692,15.519528,"cdround,gass84","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","none","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2019-06-11T05:33:10.153+0000","2019-03-22T04:13:06.391+0000",65,"none","HUMAN_OBSERVATION",2440940,1,44,359,731,5298,7816758,2440940,2440940,"Alces alces (Linnaeus, 1758)","Animalia","Chordata","Artiodactyla","Cervidae","Alces","Alces alces","Alces","alces","SPECIES","ACCEPTED",500,"Nordland",2018,1,10,"2018-01-10T16:06:29.000+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","Mammalia","NO","Norway",NA,"urn:uuid:ab6a1496-448d-4730-a8b7-9527cfb7dfeb","1824557847","urn:uuid:ab6a1496-448d-4730-a8b7-9527cfb7dfeb",NA
"1824746376","Sorex araneus Linnaeus, 1758",59.168828,10.265848,"cdround,gass84","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","none","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2019-06-11T05:36:06.742+0000","2019-03-22T04:42:26.737+0000",65,"none","HUMAN_OBSERVATION",8316400,1,44,359,803,5534,2435935,8316400,8316400,"Sorex araneus Linnaeus, 1758","Animalia","Chordata","Soricomorpha","Soricidae","Sorex","Sorex araneus","Sorex","araneus","SPECIES","ACCEPTED",250,"Vestfold",2018,1,22,"2018-01-22T20:30:49.000+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","Mammalia","NO","Norway",NA,"urn:uuid:b910839d-723c-44ec-99ef-e3f929ae60a6","1824746376","urn:uuid:b910839d-723c-44ec-99ef-e3f929ae60a6",NA
"1825313407","Lepus timidus Linnaeus, 1758",62.824485,10.111787,"cdround,gass84","b124e1e0-4755-430f-9eab-894f25a9b59c","d3978a37-635a-4ae3-bb85-7b4d41bc0b88","none","7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6","NO","DWC_ARCHIVE","2019-06-11T05:44:50.980+0000","2019-03-22T06:17:22.323+0000",65,"none","HUMAN_OBSERVATION",2436756,1,44,359,785,9379,2436691,2436756,2436756,"Lepus timidus Linnaeus, 1758","Animalia","Chordata","Lagomorpha","Leporidae","Lepus","Lepus timidus","Lepus","timidus","SPECIES","ACCEPTED",100,"Trøndelag",2018,1,26,"2018-11-19T10:29:35.000+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","Mammalia","NO","Norway",NA,"urn:uuid:e21a33e9-0f7d-4225-aeff-a1772997755c","1825313407","urn:uuid:e21a33e9-0f7d-4225-aeff-a1772997755c",NA
"1821179517","Rattus norvegicus (Berkenhout, 1769)",57.687627,11.947701,"cdround,gass84","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","none","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2019-05-30T00:53:27.079+0000","2019-02-10T02:00:05.923+0000",187,"none","HUMAN_OBSERVATION",2439261,1,44,359,1459,5510,2439223,2439261,2439261,"Rattus norvegicus (Berkenhout, 1769)","Animalia","Chordata","Rodentia","Muridae","Rattus","Rattus norvegicus","Rattus","norvegicus","SPECIES","ACCEPTED",10,NA,2018,1,1,"2018-01-01T15:11:03.000+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","SE","Sweden","Johan Ennerfelt","urn:lsid:artportalen.se:Sighting:68816938","1821179517","urn:lsid:artportalen.se:Sighting:68816938","urn:lsid:dyntaxa.se:Taxon:206009"
"1821189682","Sciurus vulgaris Linnaeus, 1758",59.60701,16.441398,"gass84","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","none","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2019-05-30T00:53:24.739+0000","2019-02-10T02:00:11.263+0000",187,"none","HUMAN_OBSERVATION",8211070,1,44,359,1459,9456,2437489,8211070,8211070,"Sciurus vulgaris Linnaeus, 1758","Animalia","Chordata","Rodentia","Sciuridae","Sciurus","Sciurus vulgaris","Sciurus","vulgaris","SPECIES","ACCEPTED",50,NA,2018,1,1,"2018-01-01T12:17:16.000+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","SE","Sweden","Henry Hedlund","urn:lsid:artportalen.se:Sighting:68809287","1821189682","urn:lsid:artportalen.se:Sighting:68809287","urn:lsid:dyntaxa.se:Taxon:102606"
"1821199690","Dama dama (Linnaeus, 1758)",59.232966,18.301341,"cdround,gass84","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","none","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2019-05-30T00:53:26.576+0000","2019-02-10T02:00:16.357+0000",187,"none","HUMAN_OBSERVATION",5220136,1,44,359,731,5298,8397832,5220136,5220136,"Dama dama (Linnaeus, 1758)","Animalia","Chordata","Artiodactyla","Cervidae","Dama","Dama dama","Dama","dama","SPECIES","ACCEPTED",50,NA,2018,1,1,"2018-01-01T14:54:29.000+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","SE","Sweden","Stefan Berg","urn:lsid:artportalen.se:Sighting:68816445","1821199690","urn:lsid:artportalen.se:Sighting:68816445","urn:lsid:dyntaxa.se:Taxon:206044"
"1821214062","Sciurus vulgaris Linnaeus, 1758",59.397256,17.963296,"cdround,gass84","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","none","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2019-05-30T00:53:40.683+0000","2019-02-10T02:00:24.160+0000",187,"none","HUMAN_OBSERVATION",8211070,1,44,359,1459,9456,2437489,8211070,8211070,"Sciurus vulgaris Linnaeus, 1758","Animalia","Chordata","Rodentia","Sciuridae","Sciurus","Sciurus vulgaris","Sciurus","vulgaris","SPECIES","ACCEPTED",25,NA,2018,1,2,"2018-01-02T18:06:28.000+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","SE","Sweden","Kjell Kroon","urn:lsid:artportalen.se:Sighting:68855652","1821214062","urn:lsid:artportalen.se:Sighting:68855652","urn:lsid:dyntaxa.se:Taxon:102606"
"1821222932","Sciurus vulgaris Linnaeus, 1758",63.82125,20.334471,"cdround,gass84","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","none","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2019-05-30T00:53:36.246+0000","2019-02-10T02:00:28.523+0000",187,"none","HUMAN_OBSERVATION",8211070,1,44,359,1459,9456,2437489,8211070,8211070,"Sciurus vulgaris Linnaeus, 1758","Animalia","Chordata","Rodentia","Sciuridae","Sciurus","Sciurus vulgaris","Sciurus","vulgaris","SPECIES","ACCEPTED",25,NA,2018,1,2,"2018-01-02T14:06:00.000+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","SE","Sweden","Annika Karlsten","urn:lsid:artportalen.se:Sighting:68846218","1821222932","urn:lsid:artportalen.se:Sighting:68846218","urn:lsid:dyntaxa.se:Taxon:102606"
"1821260195","Alces alces (Linnaeus, 1758)",63.809584,20.338954,"gass84","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","none","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2019-05-30T00:53:50.202+0000","2019-02-10T02:00:46.764+0000",187,"none","HUMAN_OBSERVATION",2440940,1,44,359,731,5298,7816758,2440940,2440940,"Alces alces (Linnaeus, 1758)","Animalia","Chordata","Artiodactyla","Cervidae","Alces","Alces alces","Alces","alces","SPECIES","ACCEPTED",750,NA,2018,1,3,"2018-01-04T12:49:32.000+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","SE","Sweden","Bertil Brånin","urn:lsid:artportalen.se:Sighting:68883632","1821260195","urn:lsid:artportalen.se:Sighting:68883632","urn:lsid:dyntaxa.se:Taxon:206046"
"1821299957","Lutra lutra (Linnaeus, 1758)",62.416367,17.733193,"gass84","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","none","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2019-05-30T00:54:17.502+0000","2019-02-10T02:01:06.951+0000",187,"none","HUMAN_OBSERVATION",2433753,1,44,359,732,5307,8226627,2433753,2433753,"Lutra lutra (Linnaeus, 1758)","Animalia","Chordata","Carnivora","Mustelidae","Lutra","Lutra lutra","Lutra","lutra","SPECIES","ACCEPTED",100,NA,2018,1,6,"2018-01-06T13:15:57.000+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","SE","Sweden","Håkan Sundin","urn:lsid:artportalen.se:Sighting:68921084","1821299957","urn:lsid:artportalen.se:Sighting:68921084","urn:lsid:dyntaxa.se:Taxon:100077"
"1821304256","Phoca vitulina Linnaeus, 1758",56.195055,16.400928,"gass84","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","none","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2019-05-30T00:55:15.502+0000","2019-02-10T02:01:09.522+0000",187,"none","HUMAN_OBSERVATION",2434793,1,44,359,732,5310,2433485,2434793,2434793,"Phoca vitulina Linnaeus, 1758","Animalia","Chordata","Carnivora","Phocidae","Phoca","Phoca vitulina","Phoca","vitulina","SPECIES","ACCEPTED",500,NA,2018,1,7,"2018-01-07T17:13:31.000+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","SE","Sweden","Lars Lindell","urn:lsid:artportalen.se:Sighting:68946340","1821304256","urn:lsid:artportalen.se:Sighting:68946340","urn:lsid:dyntaxa.se:Taxon:102708"
"1821323331","Capreolus capreolus (Linnaeus, 1758)",59.800696,17.590154,"cdround,gass84","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","none","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2019-05-30T00:55:47.777+0000","2019-02-10T02:01:20.345+0000",187,"none","HUMAN_OBSERVATION",5220126,1,44,359,731,5298,2440927,5220126,5220126,"Capreolus capreolus (Linnaeus, 1758)","Animalia","Chordata","Artiodactyla","Cervidae","Capreolus","Capreolus capreolus","Capreolus","capreolus","SPECIES","ACCEPTED",50,NA,2018,1,8,"2018-01-08T17:49:47.000+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","SE","Sweden","Owe Rosengren","urn:lsid:artportalen.se:Sighting:68960313","1821323331","urn:lsid:artportalen.se:Sighting:68960313","urn:lsid:dyntaxa.se:Taxon:206045"
"1821367010","Sciurus vulgaris Linnaeus, 1758",59.853576,17.630569,"cdround,gass84","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","none","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2019-05-30T00:56:40.522+0000","2019-02-10T02:01:44.649+0000",187,"none","HUMAN_OBSERVATION",8211070,1,44,359,1459,9456,2437489,8211070,8211070,"Sciurus vulgaris Linnaeus, 1758","Animalia","Chordata","Rodentia","Sciuridae","Sciurus","Sciurus vulgaris","Sciurus","vulgaris","SPECIES","ACCEPTED",75,NA,2018,1,10,"2018-01-11T09:35:01.000+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","SE","Sweden","Niklas Hjort","urn:lsid:artportalen.se:Sighting:68994779","1821367010","urn:lsid:artportalen.se:Sighting:68994779","urn:lsid:dyntaxa.se:Taxon:102606"
"1821385117","Capreolus capreolus (Linnaeus, 1758)",59.835958,17.703881,"cdround,gass84","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","none","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2019-05-30T00:56:52.538+0000","2019-02-10T02:01:55.061+0000",187,"none","HUMAN_OBSERVATION",5220126,1,44,359,731,5298,2440927,5220126,5220126,"Capreolus capreolus (Linnaeus, 1758)","Animalia","Chordata","Artiodactyla","Cervidae","Capreolus","Capreolus capreolus","Capreolus","capreolus","SPECIES","ACCEPTED",100,NA,2018,1,13,"2018-01-13T17:05:09.000+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","SE","Sweden","Owe Rosengren","urn:lsid:artportalen.se:Sighting:69034129","1821385117","urn:lsid:artportalen.se:Sighting:69034129","urn:lsid:dyntaxa.se:Taxon:206045"
"1821413959","Sciurus vulgaris Linnaeus, 1758",57.6777,11.931037,"gass84","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","none","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2019-05-30T00:57:01.248+0000","2019-02-10T02:02:12.860+0000",187,"none","HUMAN_OBSERVATION",8211070,1,44,359,1459,9456,2437489,8211070,8211070,"Sciurus vulgaris Linnaeus, 1758","Animalia","Chordata","Rodentia","Sciuridae","Sciurus","Sciurus vulgaris","Sciurus","vulgaris","SPECIES","ACCEPTED",25,NA,2018,1,15,"2018-01-15T16:05:05.000+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","SE","Sweden","Uno Unger","urn:lsid:artportalen.se:Sighting:69060870","1821413959","urn:lsid:artportalen.se:Sighting:69060870","urn:lsid:dyntaxa.se:Taxon:102606"
"1821424566","Oryctolagus cuniculus (Linnaeus, 1758)",59.346176,18.105527,"cdround,gass84","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","none","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2019-05-30T00:57:05.873+0000","2019-02-10T02:02:18.790+0000",187,"none","HUMAN_OBSERVATION",2436940,1,44,359,785,9379,2436939,2436940,2436940,"Oryctolagus cuniculus (Linnaeus, 1758)","Animalia","Chordata","Lagomorpha","Leporidae","Oryctolagus","Oryctolagus cuniculus","Oryctolagus","cuniculus","SPECIES","ACCEPTED",10,NA,2018,1,16,"2018-01-16T22:51:27.000+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","SE","Sweden","Joakim Ekman","urn:lsid:artportalen.se:Sighting:69072569","1821424566","urn:lsid:artportalen.se:Sighting:69072569","urn:lsid:dyntaxa.se:Taxon:206005"
"1821446945","Vulpes vulpes (Linnaeus, 1758)",56.604204,14.172208,"cdround,gass84","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","none","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2019-05-30T00:57:13.480+0000","2019-02-10T02:02:30.772+0000",187,"none","HUMAN_OBSERVATION",5219243,1,44,359,732,9701,5219234,5219243,5219243,"Vulpes vulpes (Linnaeus, 1758)","Animalia","Chordata","Carnivora","Canidae","Vulpes","Vulpes vulpes","Vulpes","vulpes","SPECIES","ACCEPTED",250,NA,2018,1,18,"2018-01-18T16:02:31.000+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","SE","Sweden","Sven G Nilsson","urn:lsid:artportalen.se:Sighting:69106022","1821446945","urn:lsid:artportalen.se:Sighting:69106022","urn:lsid:dyntaxa.se:Taxon:206026"
